file_id,biosample_type,tissue,assay,strand,experiment_target,species,dataset,modality_fine,modality_coarse,tissue_strict,expt_base,tissue_group
CNhs11786_M,tissue,"lung, right lower lobe, adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"lung, right lower lobe, adult",CNhs11786,"lung, right lower lobe, adult"
CNhs11788_P,tissue,"lymph node, adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"lymph node, adult",CNhs11788,"lymph node, adult"
CNhs11788_M,tissue,"lymph node, adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"lymph node, adult",CNhs11788,"lymph node, adult"
CNhs13796_P,tissue,"medial frontal gyrus - adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,medial frontal gyrus - adult,CNhs13796,medial frontal gyrus - adult
CNhs13796_M,tissue,"medial frontal gyrus - adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,medial frontal gyrus - adult,CNhs13796,medial frontal gyrus - adult
CNhs12310_P,tissue,"medial frontal gyrus, adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"medial frontal gyrus, adult",CNhs12310,"medial frontal gyrus, adult"
CNhs12310_M,tissue,"medial frontal gyrus, adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"medial frontal gyrus, adult",CNhs12310,"medial frontal gyrus, adult"
CNhs14069_P,tissue,"medial frontal gyrus, newborn,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"medial frontal gyrus, newborn",CNhs14069,"medial frontal gyrus, newborn"
CNhs14069_M,tissue,"medial frontal gyrus, newborn,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"medial frontal gyrus, newborn",CNhs14069,"medial frontal gyrus, newborn"
CNhs13809_P,tissue,"medial temporal gyrus - adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,medial temporal gyrus - adult,CNhs13809,medial temporal gyrus - adult
CNhs13809_M,tissue,"medial temporal gyrus - adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,medial temporal gyrus - adult,CNhs13809,medial temporal gyrus - adult
CNhs12316_P,tissue,"medial temporal gyrus, adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"medial temporal gyrus, adult",CNhs12316,"medial temporal gyrus, adult"
CNhs12316_M,tissue,"medial temporal gyrus, adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"medial temporal gyrus, adult",CNhs12316,"medial temporal gyrus, adult"
CNhs14229_P,tissue,"medial temporal gyrus, adult, , tech_",CAGE,plus,none,human,fantom5,CAGE,CAGE,"medial temporal gyrus, adult, , tech_",CNhs14229,"medial temporal gyrus, adult, , tech_"
CNhs14229_M,tissue,"medial temporal gyrus, adult, , tech_",CAGE,minus,none,human,fantom5,CAGE,CAGE,"medial temporal gyrus, adult, , tech_",CNhs14229,"medial temporal gyrus, adult, , tech_"
CNhs14070_P,tissue,"medial temporal gyrus, newborn,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"medial temporal gyrus, newborn",CNhs14070,"medial temporal gyrus, newborn"
CNhs14070_M,tissue,"medial temporal gyrus, newborn,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"medial temporal gyrus, newborn",CNhs14070,"medial temporal gyrus, newborn"
CNhs13800_P,tissue,"medulla oblongata - adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,medulla oblongata - adult,CNhs13800,medulla oblongata - adult
CNhs13800_M,tissue,"medulla oblongata - adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,medulla oblongata - adult,CNhs13800,medulla oblongata - adult
CNhs12315_P,tissue,"medulla oblongata, adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"medulla oblongata, adult",CNhs12315,"medulla oblongata, adult"
CNhs12315_M,tissue,"medulla oblongata, adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"medulla oblongata, adult",CNhs12315,"medulla oblongata, adult"
CNhs10645_P,tissue,"medulla oblongata, adult, pool1",CAGE,plus,none,human,fantom5,CAGE,CAGE,"medulla oblongata, adult, pool1",CNhs10645,"medulla oblongata, adult, pool1"
CNhs10645_M,tissue,"medulla oblongata, adult, pool1",CAGE,minus,none,human,fantom5,CAGE,CAGE,"medulla oblongata, adult, pool1",CNhs10645,"medulla oblongata, adult, pool1"
CNhs14079_P,tissue,"medulla oblongata, newborn,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"medulla oblongata, newborn",CNhs14079,"medulla oblongata, newborn"
CNhs14079_M,tissue,"medulla oblongata, newborn,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"medulla oblongata, newborn",CNhs14079,"medulla oblongata, newborn"
CNhs10644_P,tissue,"nucleus accumbens, adult, pool1",CAGE,plus,none,human,fantom5,CAGE,CAGE,"nucleus accumbens, adult, pool1",CNhs10644,"nucleus accumbens, adult, pool1"
CNhs10644_M,tissue,"nucleus accumbens, adult, pool1",CAGE,minus,none,human,fantom5,CAGE,CAGE,"nucleus accumbens, adult, pool1",CNhs10644,"nucleus accumbens, adult, pool1"
CNhs13798_P,tissue,"occipital cortex - adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,occipital cortex - adult,CNhs13798,occipital cortex - adult
CNhs13798_M,tissue,"occipital cortex - adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,occipital cortex - adult,CNhs13798,occipital cortex - adult
CNhs12320_P,tissue,"occipital cortex, adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"occipital cortex, adult",CNhs12320,"occipital cortex, adult"
CNhs12320_M,tissue,"occipital cortex, adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"occipital cortex, adult",CNhs12320,"occipital cortex, adult"
CNhs14073_P,tissue,"occipital cortex, newborn,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"occipital cortex, newborn",CNhs14073,"occipital cortex, newborn"
CNhs14073_M,tissue,"occipital cortex, newborn,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"occipital cortex, newborn",CNhs14073,"occipital cortex, newborn"
CNhs11787_P,tissue,"occipital lobe, adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"occipital lobe, adult",CNhs11787,"occipital lobe, adult"
CNhs11787_M,tissue,"occipital lobe, adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"occipital lobe, adult",CNhs11787,"occipital lobe, adult"
CNhs11784_P,tissue,"occipital lobe, fetal,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"occipital lobe, fetal",CNhs11784,"occipital lobe, fetal"
CNhs11784_M,tissue,"occipital lobe, fetal,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"occipital lobe, fetal",CNhs11784,"occipital lobe, fetal"
CNhs10643_P,tissue,"occipital pole, adult, pool1",CAGE,plus,none,human,fantom5,CAGE,CAGE,"occipital pole, adult, pool1",CNhs10643,"occipital pole, adult, pool1"
CNhs10643_M,tissue,"occipital pole, adult, pool1",CAGE,minus,none,human,fantom5,CAGE,CAGE,"occipital pole, adult, pool1",CNhs10643,"occipital pole, adult, pool1"
CNhs12611_P,tissue,"olfactory region, adult",CAGE,plus,none,human,fantom5,CAGE,CAGE,"olfactory region, adult",CNhs12611,"olfactory region, adult"
CNhs12611_M,tissue,"olfactory region, adult",CAGE,minus,none,human,fantom5,CAGE,CAGE,"olfactory region, adult",CNhs12611,"olfactory region, adult"
CNhs13449_P,tissue,"optic nerve,",CAGE,plus,none,human,fantom5,CAGE,CAGE,optic nerve,CNhs13449,optic nerve
CNhs13449_M,tissue,"optic nerve,",CAGE,minus,none,human,fantom5,CAGE,CAGE,optic nerve,CNhs13449,optic nerve
CNhs10626_P,tissue,"ovary, adult, pool1",CAGE,plus,none,human,fantom5,CAGE,CAGE,"ovary, adult, pool1",CNhs10626,"ovary, adult, pool1"
CNhs10626_M,tissue,"ovary, adult, pool1",CAGE,minus,none,human,fantom5,CAGE,CAGE,"ovary, adult, pool1",CNhs10626,"ovary, adult, pool1"
CNhs11756_P,tissue,"pancreas, adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"pancreas, adult",CNhs11756,"pancreas, adult"
CNhs11756_M,tissue,"pancreas, adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"pancreas, adult",CNhs11756,"pancreas, adult"
CNhs10642_P,tissue,"paracentral gyrus, adult, pool1",CAGE,plus,none,human,fantom5,CAGE,CAGE,"paracentral gyrus, adult, pool1",CNhs10642,"paracentral gyrus, adult, pool1"
CNhs10642_M,tissue,"paracentral gyrus, adult, pool1",CAGE,minus,none,human,fantom5,CAGE,CAGE,"paracentral gyrus, adult, pool1",CNhs10642,"paracentral gyrus, adult, pool1"
CNhs14226_P,tissue,"parietal cortex, adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"parietal cortex, adult",CNhs14226,"parietal cortex, adult"
CNhs14226_M,tissue,"parietal cortex, adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"parietal cortex, adult",CNhs14226,"parietal cortex, adult"
CNhs13797_P,tissue,"parietal lobe - adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,parietal lobe - adult,CNhs13797,parietal lobe - adult
CNhs13797_M,tissue,"parietal lobe - adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,parietal lobe - adult,CNhs13797,parietal lobe - adult
CNhs12317_P,tissue,"parietal lobe, adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"parietal lobe, adult",CNhs12317,"parietal lobe, adult"
CNhs12317_M,tissue,"parietal lobe, adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"parietal lobe, adult",CNhs12317,"parietal lobe, adult"
CNhs10641_P,tissue,"parietal lobe, adult, pool1",CAGE,plus,none,human,fantom5,CAGE,CAGE,"parietal lobe, adult, pool1",CNhs10641,"parietal lobe, adult, pool1"
CNhs10641_M,tissue,"parietal lobe, adult, pool1",CAGE,minus,none,human,fantom5,CAGE,CAGE,"parietal lobe, adult, pool1",CNhs10641,"parietal lobe, adult, pool1"
CNhs11782_P,tissue,"parietal lobe, fetal,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"parietal lobe, fetal",CNhs11782,"parietal lobe, fetal"
CNhs11782_M,tissue,"parietal lobe, fetal,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"parietal lobe, fetal",CNhs11782,"parietal lobe, fetal"
CNhs14074_P,tissue,"parietal lobe, newborn,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"parietal lobe, newborn",CNhs14074,"parietal lobe, newborn"
CNhs14074_M,tissue,"parietal lobe, newborn,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"parietal lobe, newborn",CNhs14074,"parietal lobe, newborn"
CNhs12849_P,tissue,"parotid gland, adult",CAGE,plus,none,human,fantom5,CAGE,CAGE,"parotid gland, adult",CNhs12849,"parotid gland, adult"
CNhs12849_M,tissue,"parotid gland, adult",CAGE,minus,none,human,fantom5,CAGE,CAGE,"parotid gland, adult",CNhs12849,"parotid gland, adult"
CNhs12850_P,tissue,"penis, adult",CAGE,plus,none,human,fantom5,CAGE,CAGE,"penis, adult",CNhs12850,"penis, adult"
CNhs12850_M,tissue,"penis, adult",CAGE,minus,none,human,fantom5,CAGE,CAGE,"penis, adult",CNhs12850,"penis, adult"
CNhs13804_P,tissue,"pineal gland - adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,pineal gland - adult,CNhs13804,pineal gland - adult
CNhs13804_M,tissue,"pineal gland - adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,pineal gland - adult,CNhs13804,pineal gland - adult
CNhs12228_P,tissue,"pineal gland, adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"pineal gland, adult",CNhs12228,"pineal gland, adult"
CNhs12228_M,tissue,"pineal gland, adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"pineal gland, adult",CNhs12228,"pineal gland, adult"
CNhs13805_P,tissue,"pituitary gland - adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,pituitary gland - adult,CNhs13805,pituitary gland - adult
CNhs13805_M,tissue,"pituitary gland - adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,pituitary gland - adult,CNhs13805,pituitary gland - adult
CNhs12229_P,tissue,"pituitary gland, adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"pituitary gland, adult",CNhs12229,"pituitary gland, adult"
CNhs12229_M,tissue,"pituitary gland, adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"pituitary gland, adult",CNhs12229,"pituitary gland, adult"
CNhs10627_P,tissue,"placenta, adult, pool1",CAGE,plus,none,human,fantom5,CAGE,CAGE,"placenta, adult, pool1",CNhs10627,"placenta, adult, pool1"
CNhs10627_M,tissue,"placenta, adult, pool1",CAGE,minus,none,human,fantom5,CAGE,CAGE,"placenta, adult, pool1",CNhs10627,"placenta, adult, pool1"
CNhs10640_P,tissue,"pons, adult, pool1",CAGE,plus,none,human,fantom5,CAGE,CAGE,"pons, adult, pool1",CNhs10640,"pons, adult, pool1"
CNhs10640_M,tissue,"pons, adult, pool1",CAGE,minus,none,human,fantom5,CAGE,CAGE,"pons, adult, pool1",CNhs10640,"pons, adult, pool1"
CNhs10638_P,tissue,"postcentral gyrus, adult, pool1",CAGE,plus,none,human,fantom5,CAGE,CAGE,"postcentral gyrus, adult, pool1",CNhs10638,"postcentral gyrus, adult, pool1"
CNhs10638_M,tissue,"postcentral gyrus, adult, pool1",CAGE,minus,none,human,fantom5,CAGE,CAGE,"postcentral gyrus, adult, pool1",CNhs10638,"postcentral gyrus, adult, pool1"
CNhs10628_P,tissue,"prostate, adult, pool1",CAGE,plus,none,human,fantom5,CAGE,CAGE,"prostate, adult, pool1",CNhs10628,"prostate, adult, pool1"
CNhs10628_M,tissue,"prostate, adult, pool1",CAGE,minus,none,human,fantom5,CAGE,CAGE,"prostate, adult, pool1",CNhs10628,"prostate, adult, pool1"
CNhs12324_P,tissue,"putamen, adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"putamen, adult",CNhs12324,"putamen, adult"
CNhs12324_M,tissue,"putamen, adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"putamen, adult",CNhs12324,"putamen, adult"
CNhs14225_P,tissue,"putamen, adult, , tech_",CAGE,plus,none,human,fantom5,CAGE,CAGE,"putamen, adult, , tech_",CNhs14225,"putamen, adult, , tech_"
CNhs14225_M,tissue,"putamen, adult, , tech_",CAGE,minus,none,human,fantom5,CAGE,CAGE,"putamen, adult, , tech_",CNhs14225,"putamen, adult, , tech_"
CNhs14083_P,tissue,"putamen, newborn,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"putamen, newborn",CNhs14083,"putamen, newborn"
CNhs14083_M,tissue,"putamen, newborn,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"putamen, newborn",CNhs14083,"putamen, newborn"
CNhs11777_P,tissue,"rectum, fetal,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"rectum, fetal",CNhs11777,"rectum, fetal"
CNhs11777_M,tissue,"rectum, fetal,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"rectum, fetal",CNhs11777,"rectum, fetal"
CNhs10636_P,tissue,"retina, adult, pool1",CAGE,plus,none,human,fantom5,CAGE,CAGE,"retina, adult, pool1",CNhs10636,"retina, adult, pool1"
CNhs10636_M,tissue,"retina, adult, pool1",CAGE,minus,none,human,fantom5,CAGE,CAGE,"retina, adult, pool1",CNhs10636,"retina, adult, pool1"
CNhs11677_P,tissue,"salivary gland, adult, pool1",CAGE,plus,none,human,fantom5,CAGE,CAGE,"salivary gland, adult, pool1",CNhs11677,"salivary gland, adult, pool1"
CNhs11677_M,tissue,"salivary gland, adult, pool1",CAGE,minus,none,human,fantom5,CAGE,CAGE,"salivary gland, adult, pool1",CNhs11677,"salivary gland, adult, pool1"
CNhs12851_P,tissue,"seminal vesicle, adult",CAGE,plus,none,human,fantom5,CAGE,CAGE,"seminal vesicle, adult",CNhs12851,"seminal vesicle, adult"
CNhs12851_M,tissue,"seminal vesicle, adult",CAGE,minus,none,human,fantom5,CAGE,CAGE,"seminal vesicle, adult",CNhs12851,"seminal vesicle, adult"
CNhs13454_P,tissue,"skeletal muscle - soleus muscle,",CAGE,plus,none,human,fantom5,CAGE,CAGE,skeletal muscle - soleus muscle,CNhs13454,skeletal muscle - soleus muscle
CNhs13454_M,tissue,"skeletal muscle - soleus muscle,",CAGE,minus,none,human,fantom5,CAGE,CAGE,skeletal muscle - soleus muscle,CNhs13454,skeletal muscle - soleus muscle
CNhs10629_P,tissue,"skeletal muscle, adult, pool1",CAGE,plus,none,human,fantom5,CAGE,CAGE,"skeletal muscle, adult, pool1",CNhs10629,"skeletal muscle, adult, pool1"
CNhs10629_M,tissue,"skeletal muscle, adult, pool1",CAGE,minus,none,human,fantom5,CAGE,CAGE,"skeletal muscle, adult, pool1",CNhs10629,"skeletal muscle, adult, pool1"
CNhs11776_P,tissue,"skeletal muscle, fetal,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"skeletal muscle, fetal",CNhs11776,"skeletal muscle, fetal"
CNhs11776_M,tissue,"skeletal muscle, fetal,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"skeletal muscle, fetal",CNhs11776,"skeletal muscle, fetal"
CNhs11785_P,tissue,"skin, adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"skin, adult",CNhs11785,"skin, adult"
CNhs11785_M,tissue,"skin, adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"skin, adult",CNhs11785,"skin, adult"
CNhs11774_P,tissue,"skin, fetal,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"skin, fetal",CNhs11774,"skin, fetal"
CNhs11774_M,tissue,"skin, fetal,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"skin, fetal",CNhs11774,"skin, fetal"
CNhs10630_P,tissue,"small intestine, adult, pool1",CAGE,plus,none,human,fantom5,CAGE,CAGE,"small intestine, adult, pool1",CNhs10630,"small intestine, adult, pool1"
CNhs10630_M,tissue,"small intestine, adult, pool1",CAGE,minus,none,human,fantom5,CAGE,CAGE,"small intestine, adult, pool1",CNhs10630,"small intestine, adult, pool1"
CNhs11773_P,tissue,"small intestine, fetal,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"small intestine, fetal",CNhs11773,"small intestine, fetal"
CNhs11773_M,tissue,"small intestine, fetal,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"small intestine, fetal",CNhs11773,"small intestine, fetal"
CNhs11755_P,tissue,"smooth muscle, adult, pool1",CAGE,plus,none,human,fantom5,CAGE,CAGE,"smooth muscle, adult, pool1",CNhs11755,"smooth muscle, adult, pool1"
CNhs11755_M,tissue,"smooth muscle, adult, pool1",CAGE,minus,none,human,fantom5,CAGE,CAGE,"smooth muscle, adult, pool1",CNhs11755,"smooth muscle, adult, pool1"
CNhs13807_P,tissue,"spinal cord - adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,spinal cord - adult,CNhs13807,spinal cord - adult
CNhs13807_M,tissue,"spinal cord - adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,spinal cord - adult,CNhs13807,spinal cord - adult
CNhs12227_P,tissue,"spinal cord, adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"spinal cord, adult",CNhs12227,"spinal cord, adult"
CNhs12227_M,tissue,"spinal cord, adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"spinal cord, adult",CNhs12227,"spinal cord, adult"
CNhs11764_P,tissue,"spinal cord, fetal,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"spinal cord, fetal",CNhs11764,"spinal cord, fetal"
CNhs11764_M,tissue,"spinal cord, fetal,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"spinal cord, fetal",CNhs11764,"spinal cord, fetal"
CNhs14077_P,tissue,"spinal cord, newborn,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"spinal cord, newborn",CNhs14077,"spinal cord, newborn"
CNhs14077_M,tissue,"spinal cord, newborn,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"spinal cord, newborn",CNhs14077,"spinal cord, newborn"
CNhs10631_P,tissue,"spleen, adult, pool1",CAGE,plus,none,human,fantom5,CAGE,CAGE,"spleen, adult, pool1",CNhs10631,"spleen, adult, pool1"
CNhs10631_M,tissue,"spleen, adult, pool1",CAGE,minus,none,human,fantom5,CAGE,CAGE,"spleen, adult, pool1",CNhs10631,"spleen, adult, pool1"
CNhs10651_P,tissue,"spleen, fetal, pool1",CAGE,plus,none,human,fantom5,CAGE,CAGE,"spleen, fetal, pool1",CNhs10651,"spleen, fetal, pool1"
CNhs10651_M,tissue,"spleen, fetal, pool1",CAGE,minus,none,human,fantom5,CAGE,CAGE,"spleen, fetal, pool1",CNhs10651,"spleen, fetal, pool1"
CNhs11771_P,tissue,"stomach, fetal,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"stomach, fetal",CNhs11771,"stomach, fetal"
CNhs11771_M,tissue,"stomach, fetal,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"stomach, fetal",CNhs11771,"stomach, fetal"
CNhs12852_P,tissue,"submaxillary gland, adult",CAGE,plus,none,human,fantom5,CAGE,CAGE,"submaxillary gland, adult",CNhs12852,"submaxillary gland, adult"
CNhs12852_M,tissue,"submaxillary gland, adult",CAGE,minus,none,human,fantom5,CAGE,CAGE,"submaxillary gland, adult",CNhs12852,"submaxillary gland, adult"
CNhs13803_P,tissue,"substantia nigra - adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,substantia nigra - adult,CNhs13803,substantia nigra - adult
CNhs13803_M,tissue,"substantia nigra - adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,substantia nigra - adult,CNhs13803,substantia nigra - adult
CNhs12318_P,tissue,"substantia nigra, adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"substantia nigra, adult",CNhs12318,"substantia nigra, adult"
CNhs12318_M,tissue,"substantia nigra, adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"substantia nigra, adult",CNhs12318,"substantia nigra, adult"
CNhs14076_P,tissue,"substantia nigra, newborn,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"substantia nigra, newborn",CNhs14076,"substantia nigra, newborn"
CNhs14076_M,tissue,"substantia nigra, newborn,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"substantia nigra, newborn",CNhs14076,"substantia nigra, newborn"
CNhs10637_P,tissue,"temporal lobe, adult, pool1",CAGE,plus,none,human,fantom5,CAGE,CAGE,"temporal lobe, adult, pool1",CNhs10637,"temporal lobe, adult, pool1"
CNhs10637_M,tissue,"temporal lobe, adult, pool1",CAGE,minus,none,human,fantom5,CAGE,CAGE,"temporal lobe, adult, pool1",CNhs10637,"temporal lobe, adult, pool1"
CNhs11772_P,tissue,"temporal lobe, fetal, , tech_",CAGE,plus,none,human,fantom5,CAGE,CAGE,"temporal lobe, fetal, , tech_",CNhs11772,"temporal lobe, fetal, , tech_"
CNhs11772_M,tissue,"temporal lobe, fetal, , tech_",CAGE,minus,none,human,fantom5,CAGE,CAGE,"temporal lobe, fetal, , tech_",CNhs11772,"temporal lobe, fetal, , tech_"
CNhs10632_P,tissue,"testis, adult, pool1",CAGE,plus,none,human,fantom5,CAGE,CAGE,"testis, adult, pool1",CNhs10632,"testis, adult, pool1"
CNhs10632_M,tissue,"testis, adult, pool1",CAGE,minus,none,human,fantom5,CAGE,CAGE,"testis, adult, pool1",CNhs10632,"testis, adult, pool1"
CNhs12998_P,tissue,"testis, adult, pool2",CAGE,plus,none,human,fantom5,CAGE,CAGE,"testis, adult, pool2",CNhs12998,"testis, adult, pool2"
CNhs12998_M,tissue,"testis, adult, pool2",CAGE,minus,none,human,fantom5,CAGE,CAGE,"testis, adult, pool2",CNhs12998,"testis, adult, pool2"
CNhs13794_P,tissue,"thalamus - adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,thalamus - adult,CNhs13794,thalamus - adult
CNhs13794_M,tissue,"thalamus - adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,thalamus - adult,CNhs13794,thalamus - adult
CNhs12314_P,tissue,"thalamus, adult,",CAGE,plus,none,human,fantom5,CAGE,CAGE,"thalamus, adult",CNhs12314,"thalamus, adult"
CNhs12314_M,tissue,"thalamus, adult,",CAGE,minus,none,human,fantom5,CAGE,CAGE,"thalamus, adult",CNhs12314,"thalamus, adult"
CNhs14223_P,tissue,"thalamus, adult, , tech_",CAGE,plus,none,human,fantom5,CAGE,CAGE,"thalamus, adult, , tech_",CNhs14223,"thalamus, adult, , tech_"
