file_id,assay,modality_coarse,tissue_strict,biosample_type,dataset,w_norm,w_gain_norm,bias,bias_effective
kai196,ATAC-seq,Accessibility,plasma b,single_cell,catlas,3.131499925679021,5.014673528008944,0.012745427899062634,2.645219480461467
kai197,ATAC-seq,Accessibility,si goblet,single_cell,catlas,3.180850207105362,5.27754299536975,0.02963029406964779,1.9159441554775445
kai198,ATAC-seq,Accessibility,satellite,single_cell,catlas,3.3803385455543253,5.655532644933841,0.007150405552238226,2.58561834764198
kai199,ATAC-seq,Accessibility,schwann general,single_cell,catlas,2.386775329827948,3.9323046434486533,0.03477862849831581,2.152761800189022
kai200,ATAC-seq,Accessibility,skin basal epidermal,single_cell,catlas,2.3686276168475375,3.6237837090231406,0.00821699295192957,2.0353725148346036
kai201,ATAC-seq,Accessibility,skin eccrine epidermal,single_cell,catlas,2.6600441236426438,4.504290499663841,0.008719931356608868,2.1709627675614787
kai202,ATAC-seq,Accessibility,skin granular epidermal,single_cell,catlas,2.5513340825596345,4.141003898575588,0.017949970439076424,2.2417380346740674
kai203,ATAC-seq,Accessibility,sm ms colon 1,single_cell,catlas,3.1075331192286137,5.265867775674095,0.031973108649253845,2.538956399528926
kai204,ATAC-seq,Accessibility,sm ms colon 2,single_cell,catlas,3.1829935383088315,5.364255742698014,0.03125053644180298,2.8359223170646723
kai205,ATAC-seq,Accessibility,sm ms ge junction,single_cell,catlas,2.9275770224924202,4.895847441857326,0.041026096791028976,2.6157754882261655
kai206,ATAC-seq,Accessibility,sm ms gi,single_cell,catlas,2.680197058518957,4.386896962551657,0.020390063524246216,2.621414606144322
kai207,ATAC-seq,Accessibility,sm ms general,single_cell,catlas,1.405394128473336,2.26024880535467,0.02869841456413269,1.0319659302721722
kai208,ATAC-seq,Accessibility,sm ms mucosal,single_cell,catlas,3.2200219814481197,5.443228919486319,0.01685997284948826,2.520249766455379
kai209,ATAC-seq,Accessibility,sm ms muscularis 1,single_cell,catlas,3.2320364710863765,5.059387976062386,0.0337422639131546,3.0884536511044947
kai210,ATAC-seq,Accessibility,sm ms muscularis 2,single_cell,catlas,2.916006503318863,4.626880699257821,0.02588222548365593,2.6256072199652887
kai211,ATAC-seq,Accessibility,sm ms muscularis 3,single_cell,catlas,2.868346787103229,4.614410102703903,0.03929401561617851,2.725026274734207
kai212,ATAC-seq,Accessibility,sm ms uterine,single_cell,catlas,2.1898283889963266,3.4871212679954606,0.030801165848970413,1.8823095570860375
kai213,ATAC-seq,Accessibility,sm ms vaginal,single_cell,catlas,2.5153872676599796,4.160496205683797,0.024647975340485573,2.0839507623572473
kai214,ATAC-seq,Accessibility,t lymphocyte 1 (cd8+),single_cell,catlas,2.769617182632246,4.554432190845283,0.017400259152054787,2.1940944853477613
kai215,ATAC-seq,Accessibility,t lymphocyte 2 (cd4+),single_cell,catlas,3.6159386873218122,5.980558809505367,0.006526221986860037,2.687263142329124
kai216,ATAC-seq,Accessibility,transitional cortical,single_cell,catlas,3.8441329694876556,6.370188385574868,0.028732536360621452,3.3476056488217303
kai217,ATAC-seq,Accessibility,tuft,single_cell,catlas,2.9413940771874922,4.898922368066442,-0.007985697127878666,2.235585602597165
kai218,ATAC-seq,Accessibility,type i skeletal myocyte,single_cell,catlas,3.5542124327709956,5.426916757909608,0.0180596224963665,2.349336433145587
kai219,ATAC-seq,Accessibility,type ii skeletal myocyte,single_cell,catlas,3.8723981172861346,6.017348182746921,0.013318445533514023,2.6270163959977215
kai220,ATAC-seq,Accessibility,v cardiomyocyte,single_cell,catlas,2.983743877128254,4.675578784448633,0.03282364085316658,2.1941504207937386
kai221,ATAC-seq,Accessibility,vasc sm muscle 1,single_cell,catlas,2.9912185273288574,4.76778636736279,0.041903406381607056,2.5478100917859146
kai222,ATAC-seq,Accessibility,vasc sm muscle 2,single_cell,catlas,2.7769571693195965,4.381400230121737,0.030278606340289116,2.2755181672775024
ENCSR391NPE,Histone ChIP-seq,HistoneChIP,22rv1,cell line,encode_v3,2.7773084834926216,3.6603933497175816,0.0065886531956493855,1.6668702658565349
ENCSR777CQW,Histone ChIP-seq,HistoneChIP,22rv1,cell line,encode_v3,2.784130776350743,3.6643747678798277,0.010060321539640427,1.7462516211233443
ENCSR847XGE,TF ChIP-seq,TFChIP,22rv1,cell line,encode_v3,1.773823098737728,2.5424575581631643,0.023673582822084427,0.4151074294695347
ENCSR857PBV,TF ChIP-seq,TFChIP,22rv1,cell line,encode_v3,1.7432678129750292,2.477800951420893,0.03206872195005417,0.44246659844346226
ENCSR246MLJ,TF ChIP-seq,TFChIP,22rv1,cell line,encode_v3,0.7371071703301441,0.8517906116990669,0.004078421741724014,-0.0808025175655864
ENCSR932KWJ,DNase-seq,Accessibility,a172,cell line,encode_v3,2.7958376032929593,4.017084843715358,0.049844421446323395,1.9397813597489946
ENCSR580GSX_M,total RNA-seq,RNA,a172,cell line,encode_v3,2.808298320624473,3.8005253782057395,-0.003864254103973508,2.760706762649489
ENCSR580GSX_P,total RNA-seq,RNA,a172,cell line,encode_v3,2.755709600040836,3.68191612777653,-0.006458329036831856,2.8017740537234666
ENCSR504VXC_M,total RNA-seq,RNA,a375,cell line,encode_v3,2.7771379164734826,3.654827772140591,-0.0006316702929325402,2.6392747015499203
ENCSR504VXC_P,total RNA-seq,RNA,a375,cell line,encode_v3,2.7247874135412236,3.559931119861186,0.004077186807990074,2.4937341831964304
ENCSR000ELW,DNase-seq,Accessibility,a549,cell line,encode_v3,3.6984878035103796,5.500421555250029,0.02354910969734192,2.67011765702964
ENCSR000AUH,Histone ChIP-seq,HistoneChIP,a549,cell line,encode_v3,1.7111269908379743,2.132139838713215,0.0029051268938928843,0.43341758471831954
ENCSR000AUI,Histone ChIP-seq,HistoneChIP,a549,cell line,encode_v3,3.2392165952704013,4.487567960193716,0.009060801938176155,1.9938673400516986
ENCSR000AVF,Histone ChIP-seq,HistoneChIP,a549,cell line,encode_v3,2.8489948037246586,3.9167108888724536,0.026796363294124603,2.139230557978222
ENCSR000AUK,Histone ChIP-seq,HistoneChIP,a549,cell line,encode_v3,1.592436267962345,1.907024420688295,-0.006184715311974287,0.3061817576659279
ENCSR000AUM,Histone ChIP-seq,HistoneChIP,a549,cell line,encode_v3,2.1022844191657724,2.658150006774802,0.011401498690247536,0.3469118499522782
ENCSR000AVI,Histone ChIP-seq,HistoneChIP,a549,cell line,encode_v3,2.681137740481754,3.5465329320959302,0.0177355594933033,1.2248544701141828
ENCSR000ASH,Histone ChIP-seq,HistoneChIP,a549,cell line,encode_v3,2.0601278255094497,2.74665962902034,0.020433083176612854,1.563206549280534
ENCSR000AST,Histone ChIP-seq,HistoneChIP,a549,cell line,encode_v3,2.6108015901943737,3.500520137913447,0.017321109771728516,2.0131679156623457
ENCSR000DPD,Histone ChIP-seq,HistoneChIP,a549,cell line,encode_v3,3.393561055593368,4.652248686912011,0.0022184329573065042,2.933870482369158
ENCSR000ATP,Histone ChIP-seq,HistoneChIP,a549,cell line,encode_v3,2.061738938589694,2.5963971409866615,0.006755683105438948,0.9813775066173532
ENCSR000ASV,Histone ChIP-seq,HistoneChIP,a549,cell line,encode_v3,2.7184454113700953,3.714665374101154,0.017604414373636246,2.1613531169755635
ENCSR000AUN,Histone ChIP-seq,HistoneChIP,a549,cell line,encode_v3,1.0781973906451363,1.2860072881269042,-0.0038282163441181183,-0.0993090202109449
ENCSR000AUO,Histone ChIP-seq,HistoneChIP,a549,cell line,encode_v3,1.2204844108505943,1.4844708284767087,0.03189254179596901,0.4089830081894606
ENCSR000BPS,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.1859758496121517,1.5303693208644935,0.017947178333997726,0.558189032273001
ENCSR000BQH,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.2255318880012291,1.5742418445095887,0.026400234550237656,0.6930653690148808
ENCSR469WAO,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,0.6296755086309426,0.7521905074186926,0.00489636929705739,0.08094147894405326
ENCSR000DYI,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.8906672509531108,3.0246944807483067,0.04514346644282341,0.33780225082327753
ENCSR550SCU,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,0.9043565078954472,1.0992276298813872,0.015024617314338684,0.1299397988832735
ENCSR000BRA,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.2697521720391962,1.7362723087550063,0.012293108738958836,0.628746325422983
ENCSR000BRC,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.1235137468906191,1.310894497093457,0.015598114579916,0.3374761169518566
ENCSR000AUE,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.8181041644703573,2.5421292684436505,0.021013464778661728,0.5773203546756985
ENCSR000DNA,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,2.604793852116338,3.5427819806903282,0.02208050712943077,0.8071268165044223
ENCSR000DYD,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.3138251347785888,1.8475599755324221,0.027144450694322586,0.4366443144013492
ENCSR321BJQ,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,0.781847066839774,0.9667848274955633,0.019612690433859825,0.05894654471409348
ENCSR000BPT,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.232806486931255,1.6596204301899158,0.016758006066083908,0.665954239490883
ENCSR623KNM,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,0.6948310627923147,0.833683123655008,0.02986864000558853,0.2506913078983749
ENCSR473SUA,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,0.7713821593810619,0.9410007464868418,0.011880452744662762,0.30180488542080436
ENCSR000BPU,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.3128005224960515,1.7745419828531181,0.023547343909740448,0.7517140680338237
ENCSR000BQO,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.7549158288395155,2.3381872380550384,0.047527413815259933,0.8468679769873915
ENCSR000BPX,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.2346907602683204,1.4862359850271996,0.0008360827923752367,0.1764292405259384
ENCSR000BRD,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,2.143600899022961,2.8128174569004254,0.0011001451639458537,0.4092991401465157
ENCSR000BPY,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,2.0299666357246138,2.768434096277742,0.021164819598197937,0.8472956877296811
ENCSR659LJJ,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,0.880613474048487,1.0776740314852888,0.014797495678067207,0.18054556823028808
ENCSR996DUT,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,0.7852335345297285,0.9506621497798722,0.04637441784143448,0.3558531808668791
ENCSR000BRF,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.6970112138129176,2.2301755415971285,0.04023732617497444,1.0726833714480264
ENCSR639GWS,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,0.8201124642249193,0.9804244752591265,0.037513617426157,0.18294955027014737
ENCSR933MHJ,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,0.8611466606658774,1.1022906048943768,0.01850290223956108,0.14671833188768962
ENCSR541WQI,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.4883843828714542,2.2719710417020402,0.03615908324718475,0.1600027274849623
ENCSR636YLV,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,0.9248538833927114,1.1420987930062516,0.015537329949438572,0.35147646974377433
ENCSR000DYC,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,0.8829836789117887,1.135237600340355,0.005515560507774353,0.3581159236625172
ENCSR584GHV,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.1838191325583483,1.5480989057658705,0.03492426872253418,0.24358928803372312
ENCSR000BHE,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,0.9050321282331246,1.0804013847220661,0.029713323339819908,0.2979570014072435
ENCSR000BHF,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.8228455720857475,2.3222868793667635,0.020207492634654045,0.5425953946633326
ENCSR000BHG,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.2965004775193816,1.593062542191784,0.022729840129613876,0.26951328994755713
ENCSR000BIO,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.0272908804487417,1.2047599930699155,0.015011283569037914,0.2049671479172176
ENCSR000BJR,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.5042034749805622,1.845627288698258,-0.010222318582236767,0.23894802431489362
ENCSR000BJT,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.516337863264664,1.8636559950580889,0.014724047854542732,0.628430152923124
ENCSR541AOQ,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,0.8746994248442075,1.148733708125162,0.01230709720402956,0.1912788638604097
ENCSR000BHH,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,3.6235916602011713,5.068474112198778,0.000983929494395852,3.0690105624964477
ENCSR000BHI,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,3.0249724480786497,4.128958015233335,0.004712437279522419,2.3243337742711376
ENCSR000DYF,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.3080521424789122,1.6057564576462566,0.008612824603915215,0.4965863662998129
ENCSR000DYE,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.0290144216598267,1.3132343862363591,0.042624909430742264,0.29662054399183047
ENCSR618ICR,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,0.7399345232453475,0.8736900980448764,0.031648553907871246,0.23743433350979962
ENCSR000BQP,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.7258658178120874,2.772542650872094,0.023936310783028603,0.9810281546888353
ENCSR892DRK,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.2310909307501021,2.0102716042493802,-0.0016134607139974833,0.5297829714289359
ENCSR064LJN,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.1099842114189682,1.362640411276569,-0.01914793811738491,0.4102092531468077
ENCSR798EGJ,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.0898761213398187,1.3357075979490136,0.014814970083534718,0.26370729590052744
ENCSR000BRM,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.111803818383377,1.4214333862651387,0.013177105225622654,0.68338456089974
ENCSR513XQX,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.0836427177049186,1.411903572971853,0.019728047773241997,0.7013484399161785
ENCSR000BRL,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.4942447450059386,2.0536765826220007,0.025079308077692986,0.6874499765861466
ENCSR481YWD,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.056547141897496,1.4197032306212065,0.045270077884197235,0.4261733534204655
ENCSR000BPE,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,2.001842506856924,2.736587781657937,0.01969250664114952,1.1366828230657797
ENCSR897MYK,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,0.6534823541761879,0.7664428790152537,0.023967323824763298,0.1491267227245598
ENCSR638QYO,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,0.7724509289884269,0.94037636934855,0.014731591567397118,0.1384468783761067
ENCSR000BPF,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.2902517527513977,1.765455500869652,0.010015529580414295,0.663668781481811
ENCSR000BQQ,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.8267256497796334,2.3798409163606737,0.021093424409627914,1.0049526714548258
ENCSR563FBT,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.1509663505346122,1.655347483893588,0.010488392785191536,0.1586638792271173
ENCSR000BPM,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.7691233845643664,2.3862928372284626,0.024993514642119408,0.8784562329610996
ENCSR000BPZ,TF ChIP-seq,TFChIP,a549,cell line,encode_v3,1.0901655638527536,1.4015541998736167,0.00942740123718977,0.6359199199115231
ENCSR000BYH,polyA plus RNA-seq,RNA,a549,cell line,encode_v3,3.024553937435083,3.9714101098918433,0.007101038470864296,2.94000508384321
ENCSR000BYJ,polyA plus RNA-seq,RNA,a549,cell line,encode_v3,3.060143847438423,4.002897162100744,0.006267259828746319,2.874192370170287
ENCSR000CON_M,polyA plus RNA-seq,RNA,a549,cell line,encode_v3,2.821802395918387,3.8215875833312754,0.004916444420814514,2.448094255137117
ENCSR000CON_P,polyA plus RNA-seq,RNA,a549,cell line,encode_v3,2.9093530195897075,3.904431241997979,0.013425551354885101,2.540950468120098
ENCSR000CTL_M,polyA plus RNA-seq,RNA,a549,cell line,encode_v3,3.3063038327112566,4.650300915758667,-0.01604864001274109,3.065905620944643
ENCSR000CTL_P,polyA plus RNA-seq,RNA,a549,cell line,encode_v3,3.31026737835271,4.537918700308323,-0.013785136863589287,3.297639892483515
ENCSR000CTM_M,polyA plus RNA-seq,RNA,a549,cell line,encode_v3,3.1801117144679703,4.1505674758989874,-0.002448533196002245,2.6822179901756904
ENCSR000CTM_P,polyA plus RNA-seq,RNA,a549,cell line,encode_v3,3.1890639839573125,4.173118499968569,-0.013464473187923431,2.762606090656144
ENCSR346JWH,DNase-seq,Accessibility,a673,cell line,encode_v3,2.9786396539021056,4.214342856390589,0.014909264631569386,1.928207267832428
ENCSR714TJD,Histone ChIP-seq,HistoneChIP,a673,cell line,encode_v3,2.061268161766227,2.61828412243564,0.002068007132038474,1.2469127763325727
ENCSR747BYL,Histone ChIP-seq,HistoneChIP,a673,cell line,encode_v3,1.3769540285550064,1.6335661170387066,0.000409649102948606,0.2986952702068676
ENCSR581PUR,Histone ChIP-seq,HistoneChIP,a673,cell line,encode_v3,1.4554698471619898,1.7994826155438393,0.003314058296382427,0.4058441363723858
ENCSR521IZK,Histone ChIP-seq,HistoneChIP,a673,cell line,encode_v3,1.8941724612675763,2.3043744914076365,-0.002942706225439906,0.38622391663573225
ENCSR435FGK,Histone ChIP-seq,HistoneChIP,a673,cell line,encode_v3,2.691897898486016,3.5893931651857516,0.006009840406477451,2.7309685604729985
ENCSR988EGR,Histone ChIP-seq,HistoneChIP,a673,cell line,encode_v3,1.011347952812113,1.174400822964768,-0.01079221349209547,-0.04364974505998026
ENCSR611JJS,TF ChIP-seq,TFChIP,a673,cell line,encode_v3,1.9060083491088016,2.636267105202268,0.027314849197864532,0.6263002434263698
